name,SMILES
ZINC000000508308,O=C(NCc1nc2ccccc2[nH]1)c3ccccc3Cl
ZINC000000543662,CC[C@@H](c1ccccc1)c2nnc(NC(C)=O)s2
ZINC000000543663,CC[C@H](c1ccccc1)c2nnc(NC(C)=O)s2
ZINC000075145558,C[C@H](CNC(=O)Nc1cccc(C(F)F)c1)C[C@@H](C)O
ZINC000000508304,O=C(NCc1nc2ccccc2[nH]1)c3ccc(Cl)cc3
ZINC000029753760,CCOC(=O)c1cn2cc(-c3ccccc3)nc2s1
ZINC000001578480,Cc1cc(C)[n+]2c(O)c(-c3ccccc3)sc2c1C#N
ZINC000000265832,CC(=O)N1N[C@H](c2ccccc2)C[C@@H]1c3ccccc3
ZINC000080345412,CN(CC(F)(F)F)C(=O)c1cc(-c2cccs2)on1
ZINC000000465447,Cc1ccc(NS(=O)(=O)c2cccc(C)c2)cc1
ZINC000000485420,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1C
ZINC000075103594,CN(CCOc1ccccc1F)c2ccncc2Cl
ZINC000014084116,O=C(Nc1ccc2c(c1)OCO2)c3ccc4c(c3)CCC4
ZINC000000259522,Clc1ccc(Cc2nc(-c3ccccn3)no2)cc1
ZINC000000472280,CC[C@@H](Oc1ccccc1)C(=O)Nc2cccc(C#N)c2
ZINC000031204697,Cc1ccc(-c2nc(C)c(C(=O)NC(C)C)s2)o1
ZINC000064983957,CCS(=O)(=O)N1CCCCC[C@H]1c2cccc(C)c2
ZINC000000362029,Cc1ccc(NS(=O)(=O)c2ccccc2)cc1C
ZINC000000266331,COC(=O)c1cc(-c2ccccc2C(F)(F)F)no1
ZINC000000362023,CC(=O)Nc1ccc(OC(=O)c2cccc(F)c2)cc1
ZINC000006668376,C[C@H]1CC2(CCCC2)N3C(=O)C(=O)c4cc(F)cc1c43
ZINC000192193630,CCc1nnc(COc2cc(C)nc3ccccc23)o1
ZINC000000474527,CCSc1nnc(NC(=O)NC2CCCCC2)s1
ZINC000000255655,Cc1ccc([N+](=O)[O-])cc1NC(=O)c2ccccc2F
ZINC000030860663,CCn1nc(C(C)C)cc1C(=O)NCc2sccc2C
ZINC000000255658,COc1ccc(OC)c(NC(=O)c2ccc(F)cc2)c1
ZINC000000476613,O=c1ccccn1CCOc2ccc(Cl)cc2Cl
ZINC000097370407,CO[C@@H](C)c1cccc(-c2cc(NC3CC3)nc(N)n2)c1
ZINC000029334128,O=C(NCCCCc1ccccc1)NC(C2CC2)C3CC3
ZINC000000472041,C[C@@H](C(=O)Nc1ccc(C#N)cc1)c2ccc([N+](=O)[O-])cc2
ZINC000030976673,O=C(/C=C/c1cccnc1)N[C@@H]2CCCC[C@@H]2C(F)(F)F
ZINC000000522876,Cc1ccc(C(=O)N[C@@H](C)c2nc3ccccc3[nH]2)cc1
ZINC000000522877,Cc1ccc(C(=O)N[C@H](C)c2nc3ccccc3[nH]2)cc1
ZINC000097370408,CO[C@H](C)c1cccc(-c2cc(NC3CC3)nc(N)n2)c1
ZINC000058291995,O=C(NC[C@@H]1CCN(c2ccc(Cl)cc2)C1)C3CCC3
ZINC000057529871,C[C@H](NC(=O)Nc1ccccc1F)c2ccncc2
ZINC000000475928,Cc1cccnc1NC(=O)[C@@H](C)Oc2cccc(Cl)c2
ZINC000057529873,C[C@@H](NC(=O)Nc1ccccc1F)c2ccncc2
ZINC000058230395,CC(C)(C)n1cc(/C=C/2\C(=O)Nc3ccccc32)cn1
ZINC000059339652,Cc1ccc(C(=O)N(c2ccccc2)C(C)C)cn1
ZINC000036617347,Cc1cc(C(=O)N(C)C2CCCCC2)c3c(C)noc3n1
ZINC000002708162,Cc1cc(NC(=O)c2csc3c2CC[C@H](C)C3)no1
ZINC000000276252,CC(=O)c1cccc(NC(=O)NC2CCCCC2)c1
ZINC000000531880,Cc1ccccc1CSc2nnc(-c3ccncc3)n2C
ZINC000000287241,COc1cc2nc(-c3cccc(C)c3)oc(=O)c2cc1OC
ZINC000000086579,c1ccc([C@H]2C[C@@H](c3cccs3)n4ncnc4N2)cc1
ZINC000097497451,COc1ccccc1CCNc2ncnc3ccc(F)cc23
ZINC000000134397,O=C(NC(=S)Nc1ccc(Cl)cc1)c2ccco2
ZINC000000452784,Cc1ccc(CNC(=O)/C=C/c2ccc(F)cc2)cc1
ZINC000005905556,O=C(n1nnc2ccccc21)C34C[C@H]5C[C@H](C3)C[C@@H](C4)C5
ZINC000000279557,COc1ccc(NCc2ccc([N+](=O)[O-])s2)cc1
ZINC000000544192,Cc1c(O)ccc(C(=O)Cc2nc3ccccc3s2)c1O
ZINC000000272720,CCCN(CCC)S(=O)(=O)c1c(C)cc(C)cc1C
ZINC000000322763,Nc1nnc(COc2ccc(Cl)cc2Cl)s1
ZINC000000483496,Cc1csc(NC(=O)Cc2ccc(Cl)cc2)n1
ZINC000000483142,COC(=O)c1ccccc1NC(=O)CCc2ccccc2
ZINC000088611761,CC(C)c1cc(Br)cc([N+](=O)[O-])c1N
ZINC000000502465,Cn1c([C@@H](O)c2ccc(Cl)cc2)nc(Cl)c1Cl
ZINC000013957893,Cc1ccc(-c2noc(CNCc3ccccc3)n2)cc1
ZINC000000502466,Cn1c([C@H](O)c2ccc(Cl)cc2)nc(Cl)c1Cl
ZINC000169795675,O=C(OCCCF)OCCCC(F)(F)C(F)(F)F
ZINC000031660957,COc1ccccc1NC(=O)NCc2cc(F)cc(F)c2
ZINC000000433607,O=C(Nc1ncccc1Cl)[C@H]2C[C@@H]2c3ccccc3
ZINC000015074045,Cc1ccccc1Oc2ncccc2CNCc3c[nH]cn3
ZINC000011784793,CC[C@H]1CN(Cc2cc[nH]n2)Cc3ccc(Cl)cc3O1
ZINC000075146390,O=C1CCc2ccc(NC(=O)c3ccc(Cl)o3)cc2N1
ZINC000241383237,CN(C(=O)[C@H]1[C@H]2CCCC[C@H]21)c3nc4ccccc4o3
ZINC000000549514,CCC(=O)Nc1ccc2c(c1)ncn2-c3ccccc3
ZINC000075093506,Cc1noc(C)c1N(C)C(=O)c2cc(Cl)c(Cl)[nH]2
ZINC000000498630,COc1ccc(-c2nc(-c3ccc(C)nc3OC)no2)cc1
ZINC000000498631,COc1cccc(-c2nc(-c3ccc(C)nc3OC)no2)c1
ZINC000000498635,COc1nc(C)ccc1-c2noc(COc3ccccc3)n2
ZINC000060852213,CCCCN(C(=O)c1ccc2c(c1)OCCO2)[C@H](C)CC
ZINC000000544198,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CCn3ccnc3)C2
ZINC000242242337,O=C(N[C@@H](Cc1ccccc1)C(F)(F)F)C2[C@@H]3CCC[C@@H]23
ZINC000000350226,CCCn1cnc2cc(NCc3ccncc3)ccc21
ZINC000000350224,CCCn1cnc2cc(NCc3ccccn3)ccc21
ZINC000000483722,CCC(=O)Nc1nc(-c2ccc(F)cc2F)cs1
ZINC000097757096,COC(=O)c1cc(Cl)cc(-c2ccc(CO)cc2)c1
ZINC000000433906,O=C(Nc1nc(-c2ccc(F)cc2)cs1)[C@@H]3CCCO3
ZINC000057280134,CCn1nc(C)c2ncnc(NC3CCCCCC3)c21
ZINC000000483727,COC(=O)c1c(NC(=O)C2CC2)sc3c1CC[C@@H](C)C3
ZINC000000301855,CC(C)(C)c1ccc(/C=C/C(=O)NC[C@H]2CCCO2)cc1
ZINC000030260788,Cc1ccccc1NCCC(=O)N2CCn3cccc3[C@H]2C
ZINC000036532871,Cc1cc(Br)c([N+](=O)[O-])c(Br)c1
ZINC000097757099,COC(=O)c1cccc(-c2ccc(F)c(OC)c2)c1
ZINC000097732529,CCNc1ccnc(-c2ccc(OC)c3nc(C)ccc23)n1
ZINC000000295241,COc1ccc(NC(=O)[C@H]2C[C@H]2c3ccccc3)cc1
ZINC000000295242,COc1ccc(NC(=O)[C@@H]2C[C@H]2c3ccccc3)cc1
ZINC000000295243,COc1ccc(NC(=O)[C@H]2C[C@@H]2c3ccccc3)cc1
ZINC000075140241,C/C(=C/C(=O)N1CCCO[C@H]2CCC[C@H]21)/c3ccccc3
ZINC000059359979,CCSc1nnc(S[C@H](C)c2nnc(C)o2)s1
ZINC000059359978,CCSc1nnc(S[C@@H](C)c2nnc(C)o2)s1
ZINC000000371649,COC(=O)c1cc(C)sc1NC(=O)c2cccs2
ZINC000058414055,CCN(CC)c1ccc(Nc2cc(Cl)nc(C)n2)cn1
ZINC000000532349,Cc1ccccc1-c2nn3c(-c4cccnc4)nnc3s2
ZINC000057900348,COc1ccc(C)cc1N[C@@H](C)C(=O)N2CCCCCC2
ZINC000075107826,CC(C)(C)c1ccccc1NC(=O)NC2(CCO)CCC2
ZINC000036614010,CCCCCCNC(=O)Cn1nc(C(F)F)c2c1CCC2
ZINC000058370525,CCCc1cc(C(=O)N2CCC[C@H](CCC)CC2)[nH]n1
ZINC000000337660,Cc1ccc2nc(COc3ccc(C=O)cc3)cn2c1
ZINC000000522498,Cc1cc(C)nc(NC(=O)/C=C/c2ccc(Cl)cc2)n1
ZINC000005508946,Cc1cccc([N+](=O)[O-])c1NC(=O)c2ccccc2
ZINC000000387389,CNC(=O)Oc1ccc(-c2cn3cc(C)ccc3n2)cc1
ZINC000000364246,O=C(COc1ccc(Cl)cc1)Nc2cccc(O)c2
ZINC000097635046,CNc1cc(C)nc(-c2cc(F)cc3cccnc23)n1
ZINC000000407404,CC(C)(C)c1csc(NC(=O)c2ccoc2)n1
ZINC000058314177,Cc1ccccc1SCC(=O)Nc2c(C)noc2C
ZINC000000407408,CC(C)(C)c1csc(NC(=O)c2ccncc2)n1
ZINC000031550017,O=C(NCc1ccco1)c2csc(Cc3ccccc3)n2
ZINC000030864567,O=C(N[C@@H](c1ccccc1)c2cccs2)[C@@H]3CCCO3
ZINC000000335281,CSc1sc(C(=O)c2ccccc2)c(N)c1C#N
ZINC000000432887,Cc1cc(C)cc(OCc2nc(-c3ccccn3)no2)c1
ZINC000000346073,CN(C(=O)c1cc2ccccn2c1)c3ccccc3
ZINC000000383864,O=Cc1c(C=O)c(Cl)n(Cc2ccccc2)c1Cl
ZINC000000457122,O=C(Nc1nncs1)c2cc(Cl)ccc2Cl
ZINC000000395833,O=C(COc1ccccc1)NCc2ccccc2Cl
ZINC000000482453,CCc1ccc(C(=O)COC(=O)c2ccc(OC)cc2)cc1
ZINC000000482450,CCc1ccc(C(=O)COC(=O)c2ccccc2OC)cc1
ZINC000041887115,NC(=O)[C@H](N[C@H]1CCSc2ccccc21)c3ccccc3
ZINC000000376973,O=C(Oc1ccc(Cl)cc1[N+](=O)[O-])c2ccccc2
ZINC000097756859,COC(=O)c1ncoc1-c2ccc(Cl)cc2Cl
ZINC000029363034,CC(=O)Nc1ccc(Oc2nccc(C(F)(F)F)n2)cc1
ZINC000013325805,Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2F)no1
ZINC000014196431,C[C@H](c1cccs1)N(C)C(=O)c2ccc(C#N)cc2
ZINC000014196432,C[C@@H](c1cccs1)N(C)C(=O)c2ccc(C#N)cc2
ZINC000000387165,COc1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1
ZINC000000408123,O=c1c2ccccc2ncn1CCNc3ccc(Cl)cc3
ZINC000000408122,O=c1c2ccccc2ncn1CCNc3ccccc3Cl
ZINC000000190213,Cc1nc([C@@H]2CC(=O)OC23CCCCC3)cs1
ZINC000000190212,Cc1nc([C@H]2CC(=O)OC23CCCCC3)cs1
ZINC000000459699,COc1ccccc1N(C(C)=O)c2nc(C)cc(C)c2C#N
ZINC000061721352,Nc1c2c(nc3c(-c4ccc(Cl)cc4)cnn13)CCC2
ZINC000000469203,O=C(COc1ccc(F)cc1)Oc2cccc3cccnc23
ZINC000057536186,COc1ccc(CC(=O)N(C)c2nc3ccccc3o2)cc1
ZINC000000396561,Cc1ccc(NC(=O)NCc2cccnc2)cc1Cl
ZINC000058161039,CCCc1noc(CCC(=O)NC2CCCCCCC2)n1
ZINC000061720344,COc1ccc(NC(=O)c2cccnc2)cc1-n3cccc3
ZINC000036398465,CC(=O)Nc1ccc(NC(=O)NCc2ccccc2)cc1C
ZINC000058474036,CC(C)Sc1nncn1CCc2cccs2
ZINC000000365048,COc1ccc(C(=O)OCc2ccccc2)cc1OC
ZINC000000365047,COc1ccc(C(=O)Oc2cccc(C)c2)cc1OC
ZINC000000390921,C1CCC(O[C@H]2CO[C@H](OC3CCCCC3)CO2)CC1
ZINC000000390920,C1CCC(O[C@H]2CO[C@@H](OC3CCCCC3)CO2)CC1
ZINC000000390923,C1CCC(O[C@@H]2CO[C@H](OC3CCCCC3)CO2)CC1
ZINC000014078857,CN(CCOc1cccc(Cl)c1)c2ncccc2C#N
ZINC000036391533,O=C(CCc1cccs1)NCCc2cccs2
ZINC000000372692,COc1cc(SC)ccc1C(=O)NCc2ccccc2
ZINC000057099741,CC(C)N1COc2ccc3c4c(c(=O)oc3c2C1)CCCC4
ZINC000000467277,O=C(CSc1nc2ccccc2s1)N3CCCC3
ZINC000000298841,O=C(NCc1ccccc1)c2ccc(Cl)c([N+](=O)[O-])c2
ZINC000036708580,C[C@H](NC(=O)CCc1ccco1)c2ccc(F)c(F)c2
ZINC000000265003,COc1ccc2occ(C(=O)c3ccc(F)cc3)c(=O)c2c1
ZINC000000103458,Cc1ccccc1-n2c(=S)[nH]c3ccccc3c2=O
ZINC000061718221,CC(C)C(=O)Nc1cccnc1-n2cnc(Cl)c2Cl
ZINC000057352240,Cc1ccc(CN(C)[C@@H](C(=O)NC2CC2)c3ccccc3)o1
ZINC000014093817,O=C(Nc1cc(C(F)(F)F)ccc1-n2cccn2)C3CC3
ZINC000058667938,COc1ccc(CC(=O)N(C2CCCC2)C3CC3)cc1
ZINC000000550392,Cc1cc(OC(C)C)nc(NCc2ccccc2)n1
ZINC000031613389,O=[N+]([O-])c1ncccc1OCc2cc(F)cc3cccnc23
ZINC000000396784,COc1c(Cl)cccc1NC(=O)NCc2cccnc2
ZINC000031037769,COc1ccc(CCNC(=O)c2sccc2C)cc1
ZINC000061083800,COc1ccc(CCC(=O)N(C)Cc2ccsc2)cc1
ZINC000013746583,Cc1nnc(NC(=O)c2csc(C(C)C)c2)s1
ZINC000072481840,CC1=C(c2ccccc2)[C@](O)(c3ccccc3)[C@@H](C)[C@@H]1O
ZINC000072481841,CC1=C(c2ccccc2)[C@](O)(c3ccccc3)[C@H](C)[C@H]1O
ZINC000058296944,C/C(=C/C(=O)N(C)Cc1cc(C)on1)/c2ccc(F)cc2
ZINC000000282987,CC(=O)Nc1ccc(NC(=O)CCc2ccccc2)cc1
ZINC000014141072,CC(=O)c1ccc(OCc2ccc3c(c2)OCO3)cc1
ZINC000000330190,COC(=O)/C(=C/c1ccccc1)/c2ccc(O)cc2
ZINC000000474064,COc1ccc(/C=C/C(=O)Nc2nc(C)c(C)s2)cc1
ZINC000058330108,O=C(NCC1CC1)[C@@H]2C[C@H]2c3cccc(Br)c3
ZINC000036670216,CC(=O)[C@H]1C[C@@H]1c2ccc(Br)cc2F
ZINC000014108957,CCc1ccc(CCC(=O)Nc2nccs2)cc1
ZINC000004837950,Cc1ccccc1N2CCN(C(=O)c3cccc(F)c3)CC2
ZINC000000530441,Cc1ccc(CSc2nnc(-c3ccccn3)n2C)cc1
ZINC000058330106,O=C(NCC1CC1)[C@H]2C[C@@H]2c3cccc(Br)c3
ZINC000000405493,O=C(CCn1c(=O)sc2ccccc21)Oc3ccccc3
ZINC000058330105,O=C(NCC1CC1)[C@H]2C[C@H]2c3cccc(Br)c3
ZINC000194369497,COc1cc(NC(=O)NCc2ccoc2)ccc1Cl
ZINC000000317496,CCc1ccc(OCC(=O)Nc2cccc(F)c2)cc1
ZINC000059124401,CCc1nc(SCCO[C@@H]2CCCC[C@@H]2C)n[nH]1
ZINC000000146653,O=C(c1ccc(Br)cc1)N2CCCCCC2
ZINC000059124403,CCc1nc(SCCO[C@H]2CCCC[C@@H]2C)n[nH]1
ZINC000059124407,CCc1nc(SCCO[C@@H]2CCCC[C@H]2C)n[nH]1
ZINC000000429887,CCOC(=O)c1c(C=O)c(C)n(Cc2ccccc2)c1C
ZINC000061680692,C[C@@H](Cn1cccn1)NCc2nc(-c3ccccc3)cs2
ZINC000061680693,C[C@H](Cn1cccn1)NCc2nc(-c3ccccc3)cs2
ZINC000009184420,CC[C@H](C)Nc1nc2sc(C)c(C)c2c3ncnn13
ZINC000114420955,COc1cc(C=O)c(Br)cc1Br
ZINC000036476330,C[C@H](Oc1ccccc1C#N)C(=O)N2[C@@H](C)CCC[C@H]2C
ZINC000097515059,CC(C)c1ocnc1C(=O)N[C@@H](C)Cc2ccsc2
ZINC000000307074,Cc1sc2ncn(CCc3ccccc3)c(=O)c2c1C
ZINC000000519832,CC(=O)[C@@H](C)Oc1ccc2c(C)c(C)c(=O)oc2c1C
ZINC000000519831,CC(=O)[C@H](C)Oc1ccc2c(C)c(C)c(=O)oc2c1C
ZINC000000484175,CCOc1ccc2nc(NC(=O)C(F)(F)F)sc2c1
ZINC000000483933,Cc1csc(NC(=O)COc2ccc(Cl)cc2)n1
ZINC000000270979,O=C(/C=C/c1ccccc1)NC[C@@H]2OCCc3ccccc32
ZINC000014197452,O=C(Cc1ccc2ccccc2c1)NCCc3ccco3
ZINC000000317720,CC(C)Oc1ccc(C(=O)NCc2ccccc2)cc1
ZINC000000270601,COc1ccc(C(=O)COC(=O)/C=C/c2ccccc2)cc1
ZINC000013844045,COc1ccc(CC(=O)Nc2noc3ccccc23)cc1
ZINC000000329810,O=C(NCc1ccco1)c2cccc3ccccc23
ZINC000000329813,COc1cccc(NC(=O)Nc2ccc(F)cc2)c1
ZINC000000449451,CC(=O)CC(=O)Nc1ccc(OCc2ccccc2)cc1
ZINC000000456600,CCC[C@@H](C)C(=O)Nc1ccc(F)c([N+](=O)[O-])c1
ZINC000011614110,CC(C)NS(=O)(=O)c1ccc(Cl)c2ccccc12
ZINC000030983005,C[C@H](NC(=O)NC1CCCC1)c2ccc(F)cc2F
ZINC000030983002,C[C@@H](NC(=O)NC1CCCC1)c2ccc(F)cc2F
ZINC000192851735,CC[C@@H](Nc1ccc(CC(F)(F)F)cc1)C(=O)OC
ZINC000000303974,CCOc1ccccc1C(=O)Nc2ccccc2C#N
ZINC000060276655,CC(C)(C)OC(=O)NCc1ccc2c(c1)CCCN2
ZINC000000377313,Cc1ccc(C)c(NC(=O)CSc2nnc(C)s2)c1
ZINC000036705404,Cc1ccc(Cn\2ccs/c2=N\C(=O)c3ccoc3)cc1
ZINC000031949049,COc1cccc(CNc2ncnc3ccccc23)c1
ZINC000000411291,FC(F)(F)c1cccc(-n2nnnc2-c3ccccc3)c1
ZINC000036359631,O=C(NCc1ccccc1)c2snnc2-c3ccccc3
ZINC000248134016,C[C@H]1[C@H](C)CCC[C@H]1n2ccc3c(cnc4ccnn43)c2=O
ZINC000071772264,CN1C(=O)COc2ccc(Cl)cc2[C@H]1c3ccccc3
ZINC000000426286,O=C(Nc1cccc(Cl)c1)c2noc3c2CCC3
ZINC000029108143,O=C(/C=C/c1ccncc1)NCc2ccccc2Cl
ZINC000014051265,Cc1nnc(NC(=O)/C=C/c2ccc(Cl)s2)s1
ZINC000193106777,Cc1c(N[C@@H](C)c2ccc(Br)o2)cnn1C
ZINC000036393399,CC(=O)c1ccccc1NCc2ccccc2C#N
ZINC000000371411,COc1ccc(NC(=O)c2cc(Cl)ccc2N)cc1
ZINC000000443241,O=C(/C=C/c1ccccc1)NCc2ccc(F)cc2
ZINC000132980190,O=C(Cc1ccc(O)cc1)NCCC2CCCCC2
ZINC000030128243,O=C(C[C@@H]1C=CCC1)Nc2cccc(CN3CCCC3=O)c2
ZINC000000464479,Cc1cc(C)cc(O[C@@H](C)C(=O)NCCc2ccccc2)c1
ZINC000000432055,Cc1cccc(C)c1NS(=O)(=O)Cc2ccccc2
ZINC000097756668,Cc1nc(Br)ccc1NC(=O)OC(C)(C)C
ZINC000014630198,Nc1ccc(OC[C@H]2CCCCO2)c(C(F)(F)F)c1
ZINC000000397507,CCOC(=O)NC(=O)Nc1cc(Cl)cc(Cl)c1
ZINC000057422766,Cc1cccc(CN(C(=O)NCc2cccnc2)C3CC3)c1
ZINC000000267867,Cc1ncc([N+](=O)[O-])n1Cc2ccc(Cl)c(Cl)c2
ZINC000037715787,O=[N+]([O-])c1ccc(CNc2ncnc3ccccc23)cc1
ZINC000097111233,COC(=O)c1sccc1CN[C@@H](C)c2ccc(C)o2
ZINC000191318008,COCCOc1ccccc1NC(=O)Nc2ccsc2
ZINC000013985630,CC(=O)Nc1nc(-c2cc(C)sc2C)cs1
ZINC000014218400,CC(C)c1cccc(Oc2ncnc3c2cnn3C)c1
ZINC000000458643,CC[C@H]1CCCCN1C(=S)NC(=O)c2ccc(F)cc2
ZINC000000488580,CCc1c(C)c2ccc(O[C@@H](C)C(C)=O)cc2oc1=O
ZINC000000458645,CC[C@@H]1CCCCN1C(=S)NC(=O)c2ccc(F)cc2
ZINC000000433676,CCOc1ccc(S(=O)(=O)Nc2cccc(C)c2)cc1
ZINC000029170961,O=C(COc1ccccc1F)NCc2ccc(Cl)s2
ZINC000015471807,COc1ccccc1[C@H](C)NC(=O)C2CCCCC2
ZINC000031814203,O=c1c(C(F)(F)F)cccn1Cc2nc3ccccc3o2
ZINC000192203187,O=C(Nc1cccnc1)Nc2ccc(O)c(Cl)c2
ZINC000060374360,CSc1nnc(CN(C)c2ccccc2F)s1
ZINC000000315734,Cc1ccc(/C=C/2\N=C(c3ccccc3F)OC2=O)cc1
ZINC000014630196,Nc1ccc(OC[C@@H]2CCCCO2)c(C(F)(F)F)c1
ZINC000000425152,CCOC(=O)c1sc(=S)n(-c2cccc(C)c2)c1N
ZINC000030600734,Cc1cc(NC(=O)c2nc(-c3ccco3)sc2C)no1
ZINC000000358738,O=C(COc1ccccc1)Oc2ccccc2Cl
ZINC000169617363,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1NC(=O)c2ccnc(F)c2
ZINC000060635993,O=C(Cc1cccc(F)c1)N2CCC[C@H](C(F)(F)F)C2
ZINC000097404891,CO[C@@H]1CCCC[C@H]1OC(=O)CSC(C)(C)C
ZINC000097404890,CO[C@H]1CCCC[C@@H]1OC(=O)CSC(C)(C)C
ZINC000097404892,CO[C@@H]1CCCC[C@@H]1OC(=O)CSC(C)(C)C
ZINC000003997987,c1ccc(-c2nnn(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)n2)cc1
ZINC000075092224,Cc1nc(S[C@H](C)C(=O)N(C)C(C)C)sc1C
ZINC000000353850,O=C(Oc1cccc2cccnc12)c3ccccc3[N+](=O)[O-]
ZINC000015017665,COc1ccc(OC)c(C[C@H]2C(=O)Nc3ccc(C)cc32)c1
ZINC000015017667,Cc1ccc2c(c1)[C@@H](Cc3cccc(F)c3)C(=O)N2
ZINC000000467170,CC(=O)Oc1ccccc1NC(=O)CCc2ccccc2
ZINC000000373117,CC[C@H](C)C(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1
ZINC000000373115,CC[C@@H](C)C(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1
ZINC000000444326,C[C@@H]1CCCCN1C(=O)/C=C/c2cccc([N+](=O)[O-])c2
ZINC000169617364,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1NC(=O)c2ccnc(F)c2
ZINC000067805119,CS(=O)(=O)c1ccc(-c2cccc3[nH]ccc23)cc1
ZINC000036396470,COCc1cccc(CNC(=O)Cc2ccccc2C)c1
ZINC000057780160,O=C(c1ccc2nccn2c1)N(Cc3ccccc3)C4CC4
ZINC000031903965,CCCCCOc1cc(C)c(C)cc1S(=O)(=O)N(C)C
ZINC000088754616,Cc1ccc(CNCc2ncc[nH]2)c(OC3CCCC3)c1
ZINC000014265805,Cc1cc(C)cc(NC(=O)[C@@H]2CC(=O)Nc3ccccc32)c1
ZINC000019926977,Cc1cnc(N2C(=O)CS[C@@H]2c3ccccc3)s1
ZINC000097756833,COC(=O)c1ccc(Br)cc1OCC(C)C
ZINC000029713166,O=C(N[C@@H](c1ccccc1)c2ccccn2)C3CCCC3
ZINC000004019165,S=C1NC[C@H](c2ccccc2)Oc3ccccc31
ZINC000004019164,S=C1NC[C@@H](c2ccccc2)Oc3ccccc31
ZINC000000543192,CC(C)CNc1ncnc2c1[nH]c3ccc(F)cc32
ZINC000000476578,COc1ccc(NC(=O)/C=C/c2ccc(C)o2)c(OC)c1
ZINC000059352157,CSCC(=O)N(Cc1ccccc1)C(C)(C)C
ZINC000000288814,O=C(NCc1cccnc1)c2ccc(Cl)c(Cl)c2
ZINC000097744911,O=C(Nc1cccc(-n2cnnc2)c1)N3CCCCCCC3
ZINC000000479325,Cc1ccc(SCCC(=O)NC(C)(C)C)cc1
ZINC000029995052,Clc1snnc1CSc2nc3ccccc3[nH]2
ZINC000000283771,COc1ccccc1NS(=O)(=O)/C=C/c2ccccc2
ZINC000058135597,Cc1ccc(CC(=O)N(C2CCCCC2)C3CC3)cn1
ZINC000000536264,Cc1cccc(-n2ncc3c(NC4CCCC4)ncnc32)c1
ZINC000036626745,O=C(CCc1ccc(Cl)cc1)Nn2cnc3ccccc32
ZINC000057523668,Cc1ccc(C[C@H](C(N)=S)c2nc3ccccc3[nH]2)cc1
ZINC000000472033,Cc1cccc(NC(=O)[C@@H](C)c2ccc([N+](=O)[O-])cc2)n1
ZINC000030935311,O=C(/C=C/c1cccnc1)N[C@@H](c2ccccc2)C3CC3
ZINC000101712616,CC(C)c1ccc([C@@H]2CC(=O)NC3=C2C(=O)OC3(C)C)cc1
ZINC000000476319,Cc1ccc(CNC(=O)/C=C/c2ccc(C)o2)cc1
ZINC000101712612,CC(C)c1ccc([C@H]2CC(=O)NC3=C2C(=O)OC3(C)C)cc1
ZINC000030448235,CCc1nc(-c2ccc(CCNC(C)=O)c(F)c2)cs1
ZINC000075136640,C[C@@H](NC(=O)c1ccco1)c2nc(-c3ccncc3)cs2
ZINC000000476312,O=C(NC1CCCCCC1)c2cc3ccccc3oc2=O
ZINC000002145617,CCCCCC(=O)Nc1ccccc1N2CCOCC2
ZINC000000249984,COc1ccc(NC(=O)Nc2cccc(C)n2)c(OC)c1
ZINC000000397319,Cc1ccccc1NC(=O)OCc2ccc3c(c2)OCO3
ZINC000000435238,CCCc1cc(=O)oc2cc(OC(C)=O)c(Cl)cc12
ZINC000000455932,CC(=O)Nc1cccc(NC(=O)CCc2ccccc2)c1
ZINC000097772972,COCCCN(Cc1ccc(F)cc1)C(=O)[C@@H]2CC2(C)C
ZINC000030630784,NC(=O)[C@H](c1ccccc1)N2CC=C(c3ccccc3)CC2
ZINC000097772971,COCCCN(Cc1ccc(F)cc1)C(=O)[C@H]2CC2(C)C
ZINC000006700403,O=C(Nc1cccc(F)c1)N2CCN(c3ccccc3)CC2
ZINC000014108896,CC(=O)c1ccc(NC(=O)c2sc(C)nc2C)cc1
ZINC000014180277,Cc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)n1C
ZINC000097757325,COC(=O)c1cc(-c2ccc(C)cc2)cc([N+](=O)[O-])c1
ZINC000000447716,O=C(/C=C/c1ccc(Cl)cc1)Nc2cccnc2
ZINC000058316734,O=c1[nH]ncc(NCCCc2ccc(Cl)cc2)c1Cl
ZINC000000448999,CC(C)C(NC(=O)/C=C/c1ccc2c(c1)OCO2)C(C)C
ZINC000097757857,Cc1ccnc([C@H](NC(=O)c2cnc(C)c(C)c2)C3CC3)c1
ZINC000000269575,Cc1cc(C)c2c(N)c(C(=O)c3ccc(F)cc3)oc2n1
ZINC000159075584,CCc1c[nH]c(=S)n1[C@H](C)c2ccc(F)cc2
ZINC000031663160,CS[C@@H](C)C(=O)Nc1cccc(Br)c1
